Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Medium Heavy,2,Pablo Popovitch,The Avengers
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Heavy,2,Roberto Camargo de Alencar,Gracie Barra
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Super Heavy,2,Antonio Peinado,Alliance
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Ultra Heavy,2,Ricardo Feliciano Pereira,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Open Class,2,Joao Assis,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Light Feather,3,Fabio Passos,Alliance
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Light Feather,3,Henrique Rezende Costa e,Alliance
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Feather,3,Renan Borges,Brazilian Top Team
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Feather,3,Samir Jose Chantre Dahas,Gracie Fighter
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Light,3,Philipe Cancado Della Monica,Gracie Barra
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Light,3,Marcel Goncalves,The Avengers
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Middle,3,Marcelo Mafra,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Middle,3,Davi Ramos Pinheiro da Silva,Atos
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Medium Heavy,3,Marco Antonio Giudice Machado,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Medium Heavy,3,Otavio Ferreira de Sousa,Gracie Barra
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Heavy,3,Kevin Casey,Rickson
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Heavy,3,Diego Gamonal Nogueira,Brazilian Top Team
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Super Heavy,3,Albert Silva Vilanova,Gracie Morumbi
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Ultra Heavy,3,Luiz Pedro Ribeiro,Team Quest
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Ultra Heavy,3,Gustavo Pires,Gracie Barra
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Open Class,3,Antonio Peinado,Alliance
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Black,Male,Open Class,3,James Harrison,Lloyd Irvin
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Feather,1,Michele Zonato Nicolini,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Light,1,Beatriz de Oliveira Mesquita,Gracie Humaita
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Middle,1,Rachel Leigh Demara,Lloyd Irvin
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Medium Heavy,1,Fernanda Mazzeli Almeida Maio,Striker JJ/ Goes
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Heavy,1,Emily Wetzel,BJJ Revolution Team
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Open Class,1,Michele Zonato Nicolini,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Feather,2,Nyjah Easton,Lloyd Irvin
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Light,2,Tracey Goodell,Lloyd Irvin
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Middle,2,Emily R Kwok,Alliance
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Heavy,2,Katrina Ann Weilbacher,Paragon
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Open Class,2,Beatriz de Oliveira Mesquita,Gracie Humaita
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Light,3,Ana Maria Gomes Soares,Team Nogueira
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Middle,3,Nicole Lee Leite,Check Mat Bjj
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Heavy,3,Carolyn Stephenson,Renzo Gracie
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Open Class,3,Emily Wetzel,BJJ Revolution Team
World Jiu-Jitsu No-Gi IBJJF Championship,2011,Adult,Brown Black,Female,Open Class,3,Rachel Leigh Demara,Lloyd Irvin
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Rooster,1,Caio Terra,Gracie Elite Team
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light-Feather,1,Henrique Rezende Costa e Silva,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Feather,1,Rubens Charles Maciel,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light,1,Augusto Lopes Mendes,Soul Fighters International
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Middle,1,Dealonzio Jerome Jackson,Team Lloyd Irvin
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Medium-Heavy,1,Pablo Popovitch,The Avengers
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Heavy,1,Roberto Camargo de Alencar,Gracie Barra
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Super-Heavy,1,Alexandre Couceiro Ribeiro,Ribeiro Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Ultra-Heavy,1,Roberto de Abreu Filho,The Avengers
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Open Class,1,Alexandre Couceiro Ribeiro,Ribeiro Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Rooster,2,Fabbio Passos de Alencar,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light-Feather,2,Rafael Freitas,Gracie Barra
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Feather,2,Justin S. Rader,Ribeiro Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light,2,Jonathan Torres,Team Lloyd Irvin
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Middle,2,Clark Rouson Gracie,Carley Gracie Jiu-jitsu Academy
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Medium-Heavy,2,Rômulo Claudio Barral,Gracie Barra
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Heavy,2,Rafael Lovato Jr.,Ribeiro Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Super-Heavy,2,João Francisco de Moraes Assis,CheckMat
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Ultra-Heavy,2,Gustavo Dias Elias,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Open Class,2,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Rooster,3,Levy Oliveira Saraiva da Silva,Gracie Barra Vila Maia Guarujá
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Rooster,3,Raul Gomes Marcello,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light-Feather,3,Gabriel Afonso dos Santos Moraes,CheckMat
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light-Feather,3,Laercio Fernandes,Lotus Club Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Feather,3,Mayko de Araujo Girotto Borges,CheckMat
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Feather,3,Samir José Chantre Dahás,Gracie Elite Team
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light,3,Dustin Baradaran Akbari,Cassio Werneck BJJ
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Light,3,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Middle,3,Marcus V. C. Antelante,Soul Fighters BJJ
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Middle,3,Vitor Henrique Silva Oliveira,GF Team
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Medium-Heavy,3,Ezra Zendt Lenon,American Top Team
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Medium-Heavy,3,Filipe Meirelles Bobrick,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Heavy,3,Diego da Silveira Herzog,Gracie Elite Team
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Heavy,3,Nivaldo de Oliveira Lima,CheckMat
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Super-Heavy,3,Bernardo Augusto Rocha de Faria,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Super-Heavy,3,Paulo Tarcisio Pessoa Jardim,CheckMat
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Ultra-Heavy,3,Leonardo Henrique D'avila Corrêa,Atos Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Ultra-Heavy,3,Luiz Pedro Ribeiro,Team Quest MMA
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Open Class,3,Antonio Carlos Alexandre Peinado,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Male,Open Class,3,Bernardo Augusto Rocha de Faria,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light-Feather,1,Sofia Rosa Amarante,The Avengers
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Feather,1,Ana Carolina Merlo Vidal Lebre,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light,1,Beatriz de Oliveira Mesquita,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Middle,1,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Heavy,1,Fernanda Mazzelli Almeida Maio,Striker JJ
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Open Class,1,Tammy M Griego,Gracie Barra
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light-Feather,2,Oceane Marie Kathleen Talvard,Attica
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Feather,2,Sayaka Shioda,AACC
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light,2,Thaysa H. Ramos da Silva,The Avengers
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Middle,2,Penny Thomas,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Heavy,2,Tammy M Griego,Gracie Barra
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Open Class,2,Beatriz de Oliveira Mesquita,Gracie Humaita
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light-Feather,3,Nyjah Michea Easton,Team Lloyd Irvin
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Feather,3,Jennifer A Petrina,Alliance
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Light,3,Cynthia Dyann Hales,Marcelo Alonso Brazilian Jiu-Jitsu
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Open Class,3,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World Jiu-Jitsu No Gi Championship ,2012,Adult,Black,Female,Open Class,3,Michelle Zonato Nicolini,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Rooster,1,Caio Terra,Brasa Caio Terra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light-Feather,1,Laercio Fernandes,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,1,Justin S. Rader,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,1,Jonathan Torres,Atos Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,1,Gilbert Alexander Pontes Burns,Gilbert Durinho Association
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,1,Eduardo Telles Moreira,Brasa Caio Terra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,1,Jackson Sousa dos Santos,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Super-Heavy,1,James Richard Puopolo,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Ultra-Heavy,1,Rafael Lovato Jr.,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,1,Murilo Silva Ferreira de Santana,Barbosa JJ e MMA
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Rooster,2,Fabbio Passos de Alencar,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light-Feather,2,Rafael Freitas,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,2,Osvaldo Augusto Honorio Moizinho,Brasa Caio Terra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,2,Marcelo França Mafra,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,2,Vitor Henrique Silva Oliveira,GF Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,2,Felipe Carsalade Araujo Pena,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,2,Lucas Joas Gomes Leite,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Super-Heavy,2,Eliot Andrew Kelly,Coalition 95
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Ultra-Heavy,2,Fabiano Andre Scherner,Team Quest MMA
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,2,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Rooster,3,Washington Luis do M. Lima,GF Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light-Feather,3,Geoffrey Villarreal,Fabio Santos BJJ
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light-Feather,3,João Pedro Oliveira Rodrigues,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,3,Carlos Vieira Holanda,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,3,Samir José Chantre Dahás,Brasa Caio Terra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,3,AJ Agazarm,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,3,Rodrigo Lamounier de Freitas,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,3,Dealonzio Jerome Jackson,Team Lloyd Irvin
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,3,Leandro Lo Pereira do Nascimento,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,3,Carl Don Ortega Jr.,Gracie Barra JJ
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,3,Matthew Kevin Jubera,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,3,Luiz Fernando de Azevedo Panza,Barbosa JJ 2
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,3,Neiman Gracie Stambowsky,Renzo Gracie
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Super-Heavy,3,Diego Gamonal Nogueira,Brazilian Top Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Super-Heavy,3,Thomas D. DeBlass,Ricardo Almeida
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Ultra-Heavy,3,Bruno Bastos Cruz,Nova União
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Ultra-Heavy,3,Ricardo de Souza de Rezende,Fight Sports
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,3,James Richard Puopolo,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,3,Lucas Joas Gomes Leite,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Feather,1,Tammi Alana Musumeci,American Top Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Light,1,Ana Carolina Merlo Vidal Lebre,Gracie Humaita
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Medium-Heavy,1,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Heavy,1,Talita Andrea Nogueira,Ryan Gracie Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Open Class,1,Talita Andrea Nogueira,Ryan Gracie Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Feather,2,Tatiana Cristina Jardim Mayer Nascimento,Lotus Club Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Light,2,Thaysa H. Ramos da Silva,Team Popovitch
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Medium-Heavy,2,Rachel Leigh Demara,Big Brothers
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Heavy,2,Andresa Correa,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Open Class,2,Ana Carolina Merlo Vidal Lebre,Gracie Humaita
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Feather,3,Nyjah Michea Easton,Team Lloyd Irvin
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Light,3,Bibiana Dios Tan Pacini S. Silva,American Top Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Light,3,Sophia J Drysdale,Zenith BJJ
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Medium-Heavy,3,Shanti A. D. Abelha,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Open Class,3,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Female,Open Class,3,Rachel Leigh Demara,Big Brothers
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Rooster,1,Caio Terra,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Feather,1,Samir José Chantre Dahás,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light,1,AJ Agazarm,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Middle,1,Marcelo França Mafra,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Medium-Heavy,1,Keenan Kai-James Cornelius,Atos Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Heavy,1,Lucas Joas Gomes Leite,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Super-Heavy,1,João Francisco de Moraes Assis,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Ultra-Heavy,1,Yuri Costa Simões M. da Silva,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Open Class,1,Yuri Costa Simões M. da Silva,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Rooster,2,David B. Zennario,Vicente Junior BJJ
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light-Feather,2,Thomas Lincoln Correa Lisboa,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Feather,2,Osvaldo Augusto Honorio Moizinho,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light,2,Rodrigo Lamounier de Freitas,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Middle,2,Thiago Aragão de Abreu,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Medium-Heavy,2,Arnaldo Maidana de Oliveira,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Heavy,2,Jackson Sousa dos Santos,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Super-Heavy,2,Luiz Fernando de Azevedo Panza,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Ultra-Heavy,2,Gabriel Lyrio Lucas,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Open Class,2,Keenan Kai-James Cornelius,Atos Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light-Feather,3,Fabbio Passos de Alencar,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light-Feather,3,João Pedro Oliveira Rodrigues,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Feather,3,Carlos Vieira Holanda,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Feather,3,Gianni Paul Grippo,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light,3,Jayson Alexis Patino,American Top Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Light,3,Rafael Domingos Benedito,Zenith BJJ
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Middle,3,Ben Henderson,Soul Fighters BJJ Arizona
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Middle,3,Enrico Daniel Cocco,Fight Sports
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Medium-Heavy,3,Claudio de Mattos Cardoso,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Medium-Heavy,3,Murilo Silva Ferreira de Santana,BARBOSA JIU-JITSU USA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Heavy,3,Mauro Celso Santiago,Gracie Barra
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Heavy,3,Timothy-Michael Spriggs,Team Lloyd Irvin
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Super-Heavy,3,James Richard Puopolo,Ribeiro Jiu-Jitsu
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Super-Heavy,3,Roger Luiz Pereira Ambrosi,Ryan Gracie Team
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Ultra-Heavy,3,Abraham J. Marte Messina,Yamasaki Academy International
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Ultra-Heavy,3,Rodrigo Leite de Medeiros,Brasa CTA
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Open Class,3,Bernardo Augusto Rocha de Faria,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Male,Open Class,3,Garry Lee Tonon,Gracie Elite Team America
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Feather,1,Mackenzie Lynne Dern,Gracie Humaita
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Light,1,Sophia J Drysdale,Zenith BJJ - Las Vegas
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Middle,1,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Heavy,1,Andresa Correa,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Super-Heavy,1,Gabrielle Lemos Garcia,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Open Class,1,Gabrielle Lemos Garcia,Alliance
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Feather,2,Karen Deisy Antunes Girotto Borges,CheckMat
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Middle,2,Nyjah Michea Easton,Team Lloyd Irvin
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Heavy,2,Sijara Jihan Eubanks,Team Lloyd Irvin
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Open Class,2,Mackenzie Lynne Dern,Gracie Humaita
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Middle,3,Leanna M Dittrich,Fight Sports
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Open Class,3,Leanna M Dittrich,Fight Sports
World IBJJF Jiu-Jitsu No-Gi Championship ,2014,Adult,Black,Female,Open Class,3,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
World Jiu-Jitsu No-Gi IBJJF Championship ,2015,Adult,Black,Male,Rooster,1,Caio Terra,Brasa CTA
World Jiu-Jitsu No-Gi IBJJF Championship ,2015,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
World Jiu-Jitsu No-Gi IBJJF Championship ,2015,Adult,Black,Male,Feather,1,Augusto Lopes Mendes,Soul Fighters BJJ
World Jiu-Jitsu No-Gi IBJJF Championship ,2015,Adult,Black,Male,Light,1,Michael Alexandre Langhi,Alliance
