Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Rooster,1,Kristian R Woodmansee,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,Cicero Costha Internacional
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Feather,1,Ian Phyllip Sanders,Rodrigo Freitas Brazilian Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light,1,Gianni Paul Grippo,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Middle,1,Dante Scott Leon,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Medium-Heavy,1,Marcos Vinícius da Silva Tinoco,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Heavy,1,Romulo de Souza Azevedo,Vitor Shaolin BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Super-Heavy,1,Aaron Michael Johnson,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Ultra-Heavy,1,Gordon F. Ryan III,Renzo Gracie Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Open Class,1,Gordon F. Ryan III,Renzo Gracie Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Rooster,2,Christopher Michael Noonan,The Hive Martial Arts Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light-Feather,2,Alexis Alduncin Barragan,Renzo Gracie Mexico
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Feather,2,Pablo Mantovani Dutra,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light,2,AJ Agazarm,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Middle,2,Michael Ray Trasso,Gracie Humaita San Diego Competition Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Medium-Heavy,2,Nicholas Patrick Calvanese,TAC Team BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Heavy,2,Thiago Sá Fortes Silva,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Super-Heavy,2,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Ultra-Heavy,2,Max dos Santos Gimenis,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Open Class,2,Kaynan Casemiro Duarte,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light-Feather,3,Alex Ecklin,Masterskya
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light-Feather,3,Perez R. Figueroa Jr.,Team Redzovic
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Feather,3,Adam Benayoun,Fifty/50 Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Feather,3,Silvio Duran de Barros Saraiva,Vitor Shaolin BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light,3,Herbert Mitchell Pontes Burns,Associação Oriente
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Light,3,Matheus Evangelista Gonzaga,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Middle,3,Enrique D. Galarza,Silver Fox BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Middle,3,Olivier Kee-Seng,Sampa BJJ International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Medium-Heavy,3,"Isiah Olajide ""ShoNuff"" Wright",Easton BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Medium-Heavy,3,Michael Anthony Perez,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Heavy,3,Benjamin Zachary Lenyard,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Heavy,3,Diogo Sampaio Araujo,Soul Fighters BJJ Connecticut
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Super-Heavy,3,Alexandre Bueno de Oliveira,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Super-Heavy,3,Roberto Torralbas,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Ultra-Heavy,3,Charles Kilyan Mcguire,American Top Team Junior Fernandes
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Ultra-Heavy,3,Kaynan Casemiro Duarte,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Open Class,3,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Male,Open Class,3,Max dos Santos Gimenis,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light-Feather,1,Mayssa Caldas Pereira Bastos,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Feather,1,Jessica Cristina C. A. dos Santos,T3MA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light,1,Catherine Fuhro Perret,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Middle,1,Gabrielle McComb Lima,Gracie Humaita South Bay
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Medium-Heavy,1,Monique Ricardo Carvalho,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Heavy,1,Maria Malyjasiak,Zenith BJJ - Las Vegas
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Super-Heavy,1,Alison Victoria Tremblay,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Open Class,1,Maria Malyjasiak,Zenith BJJ - Las Vegas
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light-Feather,2,Patrícia Maria N. Fontes dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Feather,2,Ana Talita de Oliveira Alencar,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light,2,Aarae Alexander,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Middle,2,Vanessa Sue Waltz,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Heavy,2,Samantha Lea Cook,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Open Class,2,Jessica Cristina C. A. dos Santos,T3MA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light-Feather,3,Fiona M. Watson,Fight Club
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light-Feather,3,Sofia Rosa Amarante,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Feather,3,Gabriella E. Romero,Legacy Jiu-Jitsu - Team Alberto Crane
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Light,3,Heather H. Raftery,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Open Class,3,Gabrielle McComb Lima,Gracie Humaita South Bay
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2018,Adult,Black,Female,Open Class,3,Samantha Lea Cook,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Rooster,1,Marcelo Cohen,Fabio Novaes BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light-Feather,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Feather,1,Paulo H. Bordignon Miyao,Cicero Costha Internacional
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light,1,Athos Ribeiro de Miranda,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Middle,1,Jeferson Guaresi,Cicero Costha Internacional
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Medium-Heavy,1,Jonnatas Gracie Araujo da Silva,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Heavy,1,Murilo Silva Ferreira de Santana,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Super-Heavy,1,Vinicius Ferreira Gazola,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Ultra-Heavy,1,Max dos Santos Gimenis,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Open Class,1,Keenan Kai-James Cornelius,Legion American Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Rooster,2,David B. Zennario,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light-Feather,2,Suraj Kumar Budhram,Renato Tavares Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Feather,2,Emilio Alejandro Hernandez Rodriguez,Zenith BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light,2,Fabio Murat Caloi,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Middle,2,Johnny Joachin Tama Apolinario,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Medium-Heavy,2,Jake Michael Watson,Maracaba BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Heavy,2,Todd Brandon Mueckenheim,R1NG BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Super-Heavy,2,Keenan Kai-James Cornelius,Legion American Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Ultra-Heavy,2,Aaron Michael Johnson,Ribeiro Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Open Class,2,Felipe Cesar Silva,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light-Feather,3,Malachi James C. Edmond,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Feather,3,Gianni Paul Grippo,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Feather,3,Thiago Aguiar Abud,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light,3,Felipe Linhares Arruda,Alliance International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Light,3,Frederico Augusto Alves Silva,Alliance International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Middle,3,Breno Damiéri Ricalde Maciel,Cicero Costha Internacional
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Middle,3,Felipe Cesar Silva,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Medium-Heavy,3,Brian J Beaury II,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Medium-Heavy,3,Dylan Royce,Precision Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Heavy,3,Ashur Sami Darmo,TAC Team BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Heavy,3,Ronnie Trey Louis Pace III,Team Royce Gracie
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Super-Heavy,3,Devhonte M. Johnson,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Super-Heavy,3,Frederic Vosgröne,Carlson Gracie UK
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Ultra-Heavy,3,Paulo Brasil Da Silva,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Ultra-Heavy,3,Ryan C Roach,Focused Fight Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Open Class,3,Aaron Michael Johnson,Ribeiro Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Male,Open Class,3,Devhonte M. Johnson,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light-Feather,1,Sofia Rosa Amarante,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light,1,Amanda Elouise Alequin,R1NG BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Middle,1,Jaqueline de Moraes Amorim Ramos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Medium-Heavy,1,Vedha Clemente Toscano,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Heavy,1,Maria Malyjasiak,Abmar Barbosa Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Open Class,1,Laurah Elizabeth Hallock,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light-Feather,2,Fiona M. Watson,Notorious Mixed Martial Arts
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light,2,Ana Talita de Oliveira Alencar,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Middle,2,Jessica Constance Swanson,Soul Fighters BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Medium-Heavy,2,Veronica Macedo Fernandez,Mako Team Paris
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Open Class,2,Amanda Elouise Alequin,R1NG BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light-Feather,3,Maria Jose  Fuschetto,Serra BJJ Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light,3,April Parks,RCJ Machado
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Light,3,Jessica Cristina C. A. dos Santos,T3MA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Middle,3,Bruna Driely Ricalde Maciel,Cicero Costha Internacional
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Middle,3,Laurah Elizabeth Hallock,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Open Class,3,Ana Talita de Oliveira Alencar,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2019,Adult,Black,Female,Open Class,3,Maria Malyjasiak,Abmar Barbosa Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Rooster,1,Willis da Mota Nunes,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light-Feather,1,Lucas dos Santos Pinheiro,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Feather,1,Kennedy Leonardo Maciel,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light,1,Alexandre Faria Molinaro,Carlson Gracie Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Middle,1,Jonnatas Gracie Araujo da Silva,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Medium-Heavy,1,Andrew Wiltse,Pedigo Submission Fighting
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Heavy,1,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Super-Heavy,1,Kaynan Casemiro Duarte,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Ultra-Heavy,1,Max dos Santos Gimenis,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Open Class,1,Kaynan Casemiro Duarte,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Rooster,2,Washington Luis do M. Lima,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light-Feather,2,Matheus Viana Magalhães,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Feather,2,João Gabriel Batista de Sousa,ZR Team Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light,2,Rodrigo Francioni Dias,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Middle,2,Ronaldo Pereira de Souza Júnior,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Medium-Heavy,2,Pedro Henrique de Oliveira e Silva Rocha,Double Five Dallas
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Heavy,2,Giancarlo Bodoni,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Super-Heavy,2,Aaron Michael Johnson,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Ultra-Heavy,2,Ricardo Ferreira Evangelista,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Open Class,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Rooster,3,David B. Zennario,Masterskya
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light-Feather,3,Dennis A Pressey Jr,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light-Feather,3,Hiago Gama Sousa,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Feather,3,Gianni Paul Grippo,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Feather,3,Orlando Fernando Castillo Andaviza,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light,3,Francisco Cuneo,Lotus Club International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Light,3,Joshua Aaron Bacallao,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Middle,3,Paulo Gabriel Martins da Costa,Gracie Humaita South Bay
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Middle,3,Pedro Henrique Monteiro Palhares,Luiz Palhares Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Medium-Heavy,3,Cameron Gilliam,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Medium-Heavy,3,Juan Cleber Pio de Souza,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Heavy,3,Benjamin Silva IV,Brasa CTA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Heavy,3,Joseph C. Watson,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Super-Heavy,3,Arnaldo Maidana de Oliveira,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Super-Heavy,3,Ethan Moses,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Ultra-Heavy,3,Diego Dias Ramalho,ZR Team Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Ultra-Heavy,3,John Leslie Hansen,Pedigo Submission Fighting
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Open Class,3,Jeferson Guaresi,Unity Jiu-Jitsu Brasil
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Male,Open Class,3,Stephen Simms,Nova União
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Feather,1,Gabrielle McComb Lima,Gracie Humaita South Bay
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Light,1,Nathalie Wan Soares Veras Ribeiro,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Medium-Heavy,1,Vannessa Nancy Griffin,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Heavy,1,Rafaela Ribeiro Guedes,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Super-Heavy,1,Tara Giovanna White,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Open Class,1,Rafaela Ribeiro Guedes,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Light,2,Nicole Sullivan,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Open Class,2,Vannessa Nancy Griffin,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Light,3,Meagan Curran,Gracie Humaita International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Light,3,Taylor Biagi,TAC Team BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Open Class,3,Gabrielle McComb Lima,Gracie Humaita South Bay
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2020,Adult,Black,Female,Open Class,3,Nicole Sullivan,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Rooster,1,Estevan G Martinez-Garcia,ZR Team Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light-Feather,1,Paulo H. Bordignon Miyao,PSLPB Cicero Costha USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Feather,1,Diego Oliveira Batista,PSLPB Cicero Costha USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light,1,Gianni Paul Grippo,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Middle,1,Matheus Gabriel Pinheiro Barros,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Medium-Heavy,1,Jeferson Guaresi,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Heavy,1,Giancarlo Bodoni,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Super-Heavy,1,Devhonte M. Johnson,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Ultra-Heavy,1,Victor Hugo Costa Marques,Six Blades Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Open Class,1,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Rooster,2,Roiter Lima Silva Junior,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light-Feather,2,Carlos Alberto Oliveira da Silva,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Feather,2,Joshua Anthony Cisneros,Ares BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light,2,Johnny Tama,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Middle,2,Hugo Doerzapff Marques,Ares BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Medium-Heavy,2,Andrew Wiltse,Pedigo Submission Fighting
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Heavy,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Super-Heavy,2,Arnaldo Maidana de Oliveira,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Ultra-Heavy,2,Aaron Michael Johnson,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Open Class,2,Michael Anthony Perez,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Rooster,3,Lee Rosenfield,Form Jiu Jitsu Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Rooster,3,Santos Rene Bruckner Rivera,Undisputed Tucson
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light-Feather,3,Edwin Ocasio,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light-Feather,3,Richard  Alarcon,One Jiu-Jitsu USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Feather,3,Orlando Fernando Castillo Andaviza,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Feather,3,Thiago Aguiar Abud,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light,3,Deandre Villarama Corbe,Luiz Palhares Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2021,Adult,Black,Male,Light,3,Kieran Robert Kichuk,Team Lloyd Irvin
